codibge,UF,own_2011,own_2012,own_2013,own_2014,own_2015,own_2016,own_2017,own_2018,own_2019
432185,RS,480219.12,435797.74,578285.22,491940.96,590451.60,607403.66,646084.04,748198.95,837293.78
432190,RS,6913500.60,7190947.56,8708485.58,9345311.85,9081711.35,8751841.54,9873403.16,10521166.59,10171873.14
432195,RS,559628.93,616420.21,571654.89,705350.34,789391.60,1021958.23,1090039.37,4768695.63,1697126.18
432200,RS,42336582.29,65150876.45,51574362.41,56890576.25,43852708.52,36678046.49,41643591.08,52188352.31,51105733.07
432210,RS,1205629.70,1135810.41,1118560.74,892569.82,753212.69,794972.88,891042.46,1058681.54,1359666.85
432215,RS,213614.98,256007.15,282986.37,303975.43,318379.46,282536.13,396634.47,445801.75,480312.60
432218,RS,174048.90,152590.87,125928.44,114571.95,168786.63,166869.20,185128.74,213247.32,240776.65
432220,RS,5776617.05,5637174.72,7448914.87,7533443.66,7014874.88,7580398.06,9739689.25,7909470.25,9049168.82
432225,RS,1068324.54,2106618.49,2126690.50,1592312.37,1552455.26,1660513.41,1600503.22,1713736.28,1950623.84
432230,RS,1635604.43,1712402.48,2388306.99,1939754.28,2161268.21,1918699.64,2175937.91,2258136.31,2119124.81
432232,RS,341931.02,384292.81,1059093.26,1433146.52,871996.71,702820.79,714015.66,736683.09,968344.48
432234,RS,120332.80,146676.08,112159.19,139817.23,120045.24,157812.50,173164.90,195864.67,124622.37
432235,RS,148391.60,201621.04,160298.03,161246.39,183880.94,168068.88,167188.10,149853.74,196615.99
432237,RS,393616.59,399623.26,312208.73,331069.64,330732.84,336351.06,348031.49,359073.82,247020.12
432240,RS,30355739.60,31453806.90,46338236.57,39823553.09,33864624.46,31859605.79,36483629.45,36786465.39,39803017.15
432250,RS,21387948.03,20516708.57,22950138.53,20768511.69,22257567.81,21493740.91,21938236.87,22951573.21,25616279.18
432252,RS,325010.75,571335.58,353958.30,479968.45,623117.83,405774.62,321192.59,469490.12,445856.85
432253,RS,2691767.07,915367.89,1261778.72,565817.14,650860.01,851063.33,833393.49,758026.82,902800.68
432254,RS,1199779.70,1294958.17,1564465.17,1560303.38,1682515.14,1374661.48,1697749.73,1785794.52,1944025.45
432255,RS,186534.77,220421.41,219798.37,207304.41,233252.48,305516.53,238181.87,272851.75,320077.24
432260,RS,17584851.29,21092995.37,28534278.80,28547035.43,29117152.66,19964097.40,29643139.96,28776373.11,30434042.87
432270,RS,4907565.54,5135525.62,6059974.20,5757607.46,6040710.05,5912513.14,7374357.87,6619936.34,7281483.15
432280,RS,8764973.60,9905544.52,10398259.29,10566006.61,10433640.96,10752674.41,12000428.08,11892261.92,13758348.43
432285,RS,463804.36,669533.34,350294.09,273518.15,294169.76,253372.64,298590.43,272286.65,321583.88
432290,RS,650778.27,816014.86,843225.16,933515.00,1081466.85,1123584.64,1293357.54,1229205.85,1272471.70
432300,RS,27923890.33,27512762.22,36013427.35,31224788.66,29851938.83,33045395.29,36242901.39,38751414.61,47203184.07
432310,RS,313057.78,371257.03,495044.51,416595.14,542166.69,401290.76,560330.54,531712.41,570036.25
432320,RS,787759.22,872252.85,685102.54,759036.09,892909.68,808045.46,906111.69,1339831.98,1491468.69
432330,RS,480042.63,645449.96,665708.86,794504.75,777003.14,972190.32,969610.94,701478.29,965053.52
432335,RS,286647.03,267451.94,250521.50,278065.74,329275.33,371959.09,440637.11,611955.03,418833.41
432340,RS,658229.49,722872.46,849502.92,811232.74,751100.73,799206.22,962946.50,1311195.58,1105822.57
432345,RS,666051.16,1089183.79,678841.60,870245.57,735208.74,1163678.30,848192.21,1172589.22,861120.81
432350,RS,156025.21,194911.04,212989.91,202040.63,191507.60,203545.77,299813.06,261059.45,326471.15
432360,RS,1478617.95,724521.96,335653.39,294009.24,228175.35,266831.00,266242.68,342752.02,326819.86
432370,RS,272348.34,316016.02,551850.92,373759.14,372399.09,467953.83,719493.26,486307.14,596089.02
432375,RS,343389.44,277764.00,314396.35,402359.13,266317.62,221915.89,210259.91,316503.79,409067.19
432377,RS,860190.28,940749.56,838277.55,824487.28,564602.45,518753.09,611376.68,647419.14,803483.07
432380,RS,46640170.09,49424972.99,54522960.95,62005447.61,59564411.81,65445931.95,69130512.17,69858677.17,76557440.24
500020,MS,20159755.12,19349015.13,8533668.24,12315690.05,17607009.33,9299529.65,12631870.93,8432703.26,9533532.50
500025,MS,2336448.75,2700787.63,2840239.65,2094170.06,1984105.96,2156770.99,2027344.00,2065394.01,4617558.16
500060,MS,6199723.15,6952066.29,6828242.69,7599058.25,8427644.75,8124048.49,8248774.56,10821995.89,11538156.89
500070,MS,3364596.42,3296386.81,5293363.20,5566998.57,4260125.02,3209314.16,3212540.17,3764109.01,4290701.58
500080,MS,4335157.72,2810713.72,2820232.82,2532800.19,1755131.23,2265907.56,2258678.81,2325720.83,3552468.71
500085,MS,4598840.14,4786079.36,3342590.87,3829103.64,4043328.56,3504519.00,4251763.38,3359832.06,3913985.69
500090,MS,924108.66,1067158.08,1558442.43,983765.48,631753.81,765760.71,880360.81,1346811.45,1511475.35
500100,MS,7825207.87,10399956.18,13642838.10,12047908.94,8295727.11,9089966.90,12848080.02,11268164.75,13289767.73
500110,MS,8748325.62,7045740.68,7662806.58,7609094.20,9067658.36,8212237.30,8559333.99,10218018.87,13310745.38
500124,MS,895071.77,1005288.75,920707.40,2722240.27,1154389.44,1359159.45,1523352.31,1693462.41,1422351.04
500150,MS,2075250.23,2264510.30,3247443.88,2678978.89,3858717.18,4614266.26,4125362.44,3821716.76,3128984.85
500190,MS,7101459.89,6546360.50,6626943.21,7176947.86,7275959.81,6910541.73,6605013.52,8758707.96,7211591.27
500200,MS,1419088.57,1308678.48,3492327.47,2047694.17,1817165.74,1824836.11,2378727.63,3141645.45,3069759.54
500210,MS,2587234.81,1815539.96,3120335.52,3510480.70,3498026.67,3915951.50,2871795.21,4422157.00,3305501.11
500215,MS,3113931.23,3320680.86,3772593.55,3676240.70,2923603.94,2365729.18,2052365.07,3231876.66,2971376.36
500220,MS,9545672.26,9422476.86,10204194.57,14658935.20,10900851.73,12536036.45,15325823.59,13722774.41,15408996.37
500230,MS,6508451.96,5474322.34,6372917.82,6648213.05,7118409.40,8564477.90,11531954.55,9145035.97,11145047.01
500240,MS,6814438.61,6421380.72,7260771.95,8654519.17,12249311.53,10928889.64,10426322.42,10578606.02,11957133.36
500260,MS,7238439.64,5503850.67,4616405.08,5079233.05,5410023.15,5934723.83,6031599.50,5591475.68,5919578.89
500270,MS,696413769.07,769845702.92,758460103.52,887368067.02,787758398.57,767130454.28,869627318.65,902791543.83,926685476.97
500280,MS,1383659.60,723582.58,841370.54,1277290.17,595358.65,1207922.18,1934988.77,915104.10,844011.99
500290,MS,8455228.54,7225378.72,5952867.44,5708389.61,4727234.83,5222066.62,12737165.72,5598267.37,7336505.39
500295,MS,14442728.95,17354591.14,19327682.57,20535993.37,18824803.72,17010766.97,19948309.48,21598431.05,23758264.60
500310,MS,1174464.31,1374378.78,1366544.19,1161258.83,1181939.12,1044343.55,1182123.06,956181.67,1005628.86
500315,MS,956560.25,1339423.02,941281.96,1245450.37,1711075.67,920657.80,952851.49,1009833.74,1438587.90
500320,MS,47933275.31,53904567.65,65661495.56,59918240.40,48985755.96,40895345.03,42537709.21,44652253.64,47852799.18
500325,MS,16390075.66,10790844.33,7682182.22,9289681.60,9671226.20,7807258.04,11745892.83,12121720.56,13049195.67
500330,MS,5046517.78,7831373.80,7115266.58,11645254.30,8861281.82,9462248.23,14798281.58,10560170.97,14386371.21
500345,MS,1825055.06,1960927.06,2124271.38,2049553.91,1868718.37,1803848.98,1883701.10,2029773.95,2090183.73
500348,MS,3968684.72,2389597.64,2350649.08,3726735.41,3707708.24,2346919.04,1554414.25,1567031.62,2540434.54
500350,MS,543559.42,413723.49,641025.81,553147.01,1114373.74,1489630.25,1290798.82,1257693.85,1239947.01
500370,MS,112186050.95,138828563.00,149596036.62,143597122.27,153014566.34,142306148.98,155598235.31,158287070.09,169825413.17
500375,MS,1833701.61,2661999.42,2969594.46,2806632.59,2969109.60,4142731.48,3193725.15,3469307.74,4241708.59
500380,MS,2490734.44,2693093.24,2601308.02,3130124.81,2770585.37,2731672.53,3387028.86,3869314.79,4371655.31
500390,MS,2792777.59,2896731.11,2283631.67,1987606.32,1579364.17,1718023.31,1663482.16,1109871.12,2360106.00
500400,MS,1365609.16,1418795.11,525269.85,1707739.66,1751107.68,1493133.29,1591989.73,1735610.86,1807464.38
