codibge,UF,iptu_2011,iptu_2012,iptu_2013,iptu_2014,iptu_2015,iptu_2016,iptu_2017,iptu_2018,iptu_2019
353350,SP,6149240.71,6146643.14,5918715.17,5894772.52,6940304.37,7045288.75,8262019.90,8587734.55,9002797.40
353360,SP,910756.42,904135.79,1044619.56,977020.21,1041237.01,1069968.64,1337734.32,1251999.58,1501894.50
353370,SP,110576.93,109405.79,149059.36,137962.92,154984.97,168165.96,210550.35,234404.02,243930.96
353380,SP,164135.59,202144.35,194140.02,187733.75,157979.35,157425.48,199052.51,179150.63,167517.01
353390,SP,6026246.29,7389147.64,6800231.35,9542414.83,13212849.91,14194355.70,15262180.06,13629399.07,13879714.46
353400,SP,143201.36,108515.40,112975.05,250923.28,244837.68,197181.40,313652.90,185123.36,491508.27
353410,SP,545989.44,539680.04,644118.64,541954.69,525842.94,454028.95,551130.52,513945.18,578547.66
353420,SP,216384.39,214212.92,276621.20,271221.60,273955.42,402512.09,431182.87,408627.43,328625.66
353430,SP,9726657.27,10399437.31,9726492.77,10251676.19,10143046.86,13665709.99,10576421.77,11713793.50,11632913.77
353440,SP,317566674.95,278967551.56,315744021.96,315759828.63,298562611.97,307222977.43,329675139.84,330946853.04,340541101.39
353450,SP,234775.89,218854.39,250870.21,259418.69,204479.37,219016.35,274709.17,298466.27,263432.27
353460,SP,5353813.33,5337873.86,5031882.37,6134536.16,6193429.53,7363643.35,7700188.30,7622524.47,7868656.30
353470,SP,31431799.75,30419121.28,33105534.27,31427357.00,31734460.04,29128339.40,38877779.76,41766836.39,47025841.60
353475,SP,385336.20,438535.43,456895.86,465809.11,578228.53,504646.60,678801.67,823459.98,935253.89
353480,SP,320155.01,309593.15,332214.36,278122.22,314560.76,284192.38,441811.86,397411.53,414833.41
353490,SP,1436287.72,1555651.56,1777808.04,1900067.79,1612455.67,1446470.93,1693392.25,1819925.78,1779182.56
353500,SP,880836.40,1146818.04,1062835.10,941093.80,1001725.29,948392.90,1901719.76,1593114.16,1657229.91
353510,SP,303631.03,245635.98,257645.99,249053.23,215494.48,246468.29,251022.74,211990.10,246579.96
353520,SP,88938.74,434315.70,459697.20,538135.19,402918.87,407003.58,581134.94,468588.67,685161.28
353530,SP,4563355.23,4428989.02,4637491.18,6006332.82,5172822.31,5442103.44,6270312.87,6227530.80,6673682.63
353540,SP,2203530.82,1988779.80,1920261.03,1505406.69,1734693.38,1724660.80,2392327.76,2563961.92,2914875.19
353550,SP,6774845.29,5202815.91,7578484.91,5734043.25,6085240.26,5265321.47,8563484.29,7868132.66,8933952.57
353560,SP,2203538.36,2102418.79,2344457.78,2025497.65,2233217.76,2054614.24,2022344.50,2315939.63,2265046.53
353570,SP,654688.43,1056052.62,1121817.50,628528.45,648302.38,576090.02,780800.65,824856.76,779021.19
353580,SP,5882938.14,5474584.71,8854227.33,8702877.87,7972181.88,6862885.60,8185264.52,8021475.66,7204085.75
353590,SP,85107.75,90224.16,108729.83,75026.11,61855.08,62409.89,72631.53,70135.12,62785.56
353600,SP,967955.69,1003148.12,854912.27,1018294.84,857772.01,904453.50,1053620.28,965128.31,1052734.76
353610,SP,3964994.69,4237889.50,5755966.79,5634471.83,4028835.63,3503196.23,3285042.96,3174562.60,5260900.15
353620,SP,1432077.19,1203164.94,1593720.63,1632163.57,1907781.68,2072753.78,2211711.54,2380800.35,2507050.98
353625,SP,150891.67,145135.56,171791.38,172480.84,174914.71,207483.14,206275.69,214466.25,249511.33
353630,SP,1728483.76,1320671.66,1908923.10,1885100.85,1898559.93,2134729.46,2364934.48,2747552.06,2458424.23
353640,SP,1201822.89,1534865.35,1720697.80,2692890.76,3283577.62,2656759.10,3402494.87,2620135.65,3402205.15
353650,SP,11096327.97,9933327.13,9418089.41,8885962.87,12890518.32,12987384.96,14680678.73,12100326.75,13159029.45
353657,SP,54604.03,70862.96,32502.85,30022.18,34751.39,81586.50,43300.07,43308.31,49138.91
353660,SP,634656.05,680905.92,916243.81,797838.88,573767.62,658736.79,676406.61,579657.62,600078.80
353670,SP,4349842.89,4327480.23,5129311.13,5353077.05,5595382.56,6296807.70,6819265.13,6800392.59,7388020.49
353680,SP,138452.99,189297.63,239595.86,271206.96,245142.67,224668.52,332295.81,446036.27,418829.11
353690,SP,21860.89,28059.90,48483.48,31549.25,39151.61,42168.23,39342.37,42218.01,48156.71
353700,SP,326084.37,330133.01,386853.53,503343.03,306984.74,319688.85,342297.43,373316.56,510838.62
353710,SP,15636783.19,15498660.48,16289426.03,16816775.55,17222357.85,17039202.87,18523465.27,18671065.30,18705584.89
353715,SP,310100.16,422539.16,370550.73,448051.61,381860.40,585119.55,567948.44,493587.15,574057.88
353720,SP,1369827.84,1257174.13,1485640.28,1814578.52,1757146.83,1366748.33,1387366.66,1639903.32,1812381.28
353730,SP,15142793.90,15860930.33,16332901.22,17690578.44,16107044.82,15190077.36,17902046.37,17148790.93,17773338.79
353740,SP,1622887.32,1539719.35,1574699.32,1556392.85,1485427.35,1356646.11,1523109.77,1714921.86,1781747.57
353750,SP,513956.15,413482.14,597435.72,342972.96,472102.21,689308.17,757699.87,795347.86,840786.70
353760,SP,54482559.56,53300668.92,53442325.96,59621008.19,57258111.92,53032472.46,55283820.38,59707118.10,60218465.15
353770,SP,325815.31,317982.37,367777.47,485474.82,480651.52,502427.01,638115.91,648037.83,841994.17
353780,SP,6850487.59,7323788.38,7371741.31,8056202.24,7456503.25,6723845.87,8204608.22,9586119.13,9006027.41
353790,SP,2977229.92,3276349.77,3081014.19,3062150.07,3098851.07,3524045.10,3599749.76,3949157.14,4195143.15
353800,SP,28773864.54,28240784.01,30836999.81,34225599.28,31254765.02,30731925.68,35839468.24,33166274.52,36775005.31
353810,SP,2922779.56,2716914.65,2847328.77,4289406.67,2676742.14,4419985.36,4579446.16,5486598.96,4001374.65
353820,SP,1409946.71,1318267.27,1808176.70,1742912.24,1971274.02,1765218.65,2302854.72,2467374.84,2626077.65
353830,SP,125729.89,118169.85,120314.35,127538.34,103887.27,102052.90,103668.93,124960.67,116533.94
353850,SP,1328132.23,1124195.98,1439365.16,1334289.70,1071146.80,1060736.55,1147476.45,1260731.14,1089832.45
353860,SP,9809564.83,10965531.80,9659053.98,9942104.38,10404979.09,9599861.57,11294640.86,10934171.54,12223113.42
353870,SP,104015126.14,105906155.82,122024004.84,130468723.93,133066415.14,122205806.46,128502437.22,136340127.06,142906414.65
353880,SP,7475789.81,6811166.05,7675496.48,7928805.24,7051408.14,7370131.78,8336444.76,7569360.44,8298167.43
353890,SP,1938445.90,2446643.51,1953098.74,1790610.08,1720373.52,1702003.28,2045560.62,1843118.72,1860330.28
353900,SP,1081387.58,1105877.85,1122898.10,1300042.56,1154149.82,1229433.13,1200486.69,1448361.45,1420993.34
353910,SP,3597124.47,3944730.98,4411860.10,4585291.42,3751967.06,2364069.44,2741875.17,2754108.53,3867779.02
353920,SP,1534763.44,1621775.73,1647289.63,2098398.59,1743451.83,1578465.44,1816454.98,1645589.10,2901129.63
353930,SP,16512284.36,16293479.96,16688476.33,15837900.10,15344396.04,15509950.03,16309800.73,17010584.60,18825272.76
353940,SP,2865177.63,3266053.59,3298842.53,3356614.70,3026876.47,3210565.58,3332484.87,3985741.17,3956956.84
353950,SP,4228879.42,3597587.19,4178790.18,4527691.71,3851375.56,3774663.88,4972903.88,4695811.15,5569356.46
353960,SP,79188.39,108622.71,90561.43,97074.53,84327.40,77714.76,72342.89,104573.57,124654.49
353970,SP,46722.59,151157.54,65212.35,163436.91,151324.50,192355.28,204919.31,246056.38,252664.36
353980,SP,16011174.87,15492904.53,17254157.52,19122083.05,19856658.30,18318291.10,18237721.15,25028934.27,25881753.27
353990,SP,546869.78,464455.81,552927.39,493191.58,435870.90,580845.57,663776.38,703188.89,797035.87
354000,SP,1933597.31,2158653.22,2130116.42,2247983.47,2347750.13,2277305.32,2720717.00,2858662.02,2823867.89
354010,SP,239768.59,204471.77,208274.28,252266.04,229816.90,206450.83,233732.71,207893.16,224048.63
354020,SP,3302423.00,3161143.77,2887558.94,2547948.05,2621856.93,2623470.36,3236021.85,3630528.74,4100228.83
354025,SP,57549.20,48791.40,61519.82,47379.02,47924.68,40529.39,53140.73,90370.24,78815.04
354030,SP,122408.11,187824.33,172338.17,164495.11,140540.32,134889.72,151980.90,276535.36,221201.10
354040,SP,134979.10,98353.40,124889.75,119061.21,224581.87,86583.72,108540.27,477233.11,119441.38
354050,SP,2341048.10,1990376.72,2485287.20,2569191.81,2705631.41,2910733.94,2554325.19,2667605.08,3216688.11
354060,SP,15356485.22,15451227.67,17877438.43,19188205.71,20751428.84,22570458.39,27817051.86,32577378.22,32204319.84
354070,SP,11801131.67,12502278.42,13338709.99,12873783.44,13845239.12,13608038.50,15140032.74,14472589.94,14493477.77
354075,SP,1140233.90,970048.49,637834.87,1005699.39,1021072.71,1141065.99,1217365.86,1365970.91,1302244.47
354080,SP,1915792.04,2263562.41,2434439.14,2593840.34,2491369.06,2495013.23,2849095.01,2768340.01,2886724.75
354085,SP,53981.00,87317.90,123307.17,114039.32,102764.78,105471.97,126362.41,120521.14,137768.26
354090,SP,1659632.76,1742323.27,1833616.05,1755767.10,1824340.34,1668171.26,2032103.84,2182253.40,2049808.36
354100,SP,349048931.15,357791224.33,366581565.65,372699223.98,374844726.54,372783168.70,413126573.30,465053649.28,469168668.07
354105,SP,273536.56,130698.22,247762.03,265962.75,260103.01,242638.13,330188.89,359090.98,380012.87
354110,SP,89547.59,80491.53,105257.87,81922.53,75735.49,80181.98,96357.34,96543.35,125281.68
354120,SP,1153707.55,1123397.68,1421834.88,1435542.03,1032709.30,1287880.29,1687494.79,1676817.03,2031547.43
354130,SP,2740518.72,2820653.32,3519480.03,3109611.52,3109990.40,3132038.33,3993425.37,4482287.33,4681663.01
354140,SP,51692679.46,52240439.68,55574795.50,51858446.75,49378264.35,54848161.88,55180729.42,55977380.88,58703690.47
354150,SP,4979600.12,5228487.88,4766614.48,5107728.79,4851189.80,4609858.18,5294728.88,5682373.76,6639389.88
354160,SP,4959964.73,4539704.48,6333789.23,4341294.28,4257334.36,3633349.70,6143108.23,5363361.18,5523711.04
354165,SP,330678.16,585155.20,431528.27,525591.58,360228.78,312002.40,279996.03,333458.87,314633.81
354170,SP,519396.88,532213.49,551671.93,553163.28,620548.28,617123.04,601814.46,634003.73,644868.51
354180,SP,46749.92,27839.09,21462.05,25246.30,28357.01,22911.83,24162.01,25564.85,24018.59
354190,SP,526785.23,489100.11,590225.38,632933.99,504150.75,427482.04,639855.64,542074.31,487954.69
354200,SP,330493.28,323530.36,587243.70,627829.12,565812.98,579580.24,554167.65,622213.87,663506.48
354210,SP,1215613.26,1172819.02,1321214.23,1398765.49,1428691.06,1182156.80,1460110.00,1510599.44,1687677.83
354220,SP,2527299.24,2874886.93,2853899.86,2864955.30,2744453.86,2733546.95,3462587.90,3423329.33,4232236.43
354230,SP,83561.58,95580.06,126383.34,126667.45,123208.59,111919.19,125865.02,246586.24,155038.54
354240,SP,2985019.79,3021830.83,2597822.88,2928930.33,3227043.83,4079497.13,3613770.14,4358632.38,4244133.36
354250,SP,477703.68,455935.42,493467.78,632967.52,724888.98,804931.59,1226719.06,1270752.83,1317708.70
354260,SP,12574993.57,13229625.55,13434964.48,14602466.45,14780278.87,12329524.53,13615789.38,14650683.09,16012697.58
354270,SP,202927.79,243562.22,201553.08,185537.67,253756.49,231564.86,293342.48,384823.17,346006.54
354280,SP,62412.37,43332.20,55498.92,61076.94,40216.64,19533.48,37183.97,30556.99,34857.90
354290,SP,1014760.68,1074023.83,1352195.79,1551231.81,1040366.44,814714.39,1189328.79,589686.88,536771.55
354300,SP,223374.92,319524.79,278000.34,372096.11,349078.97,261613.94,190109.80,384634.53,390306.79
354310,SP,245210.45,243925.26,330689.25,337766.81,528352.95,355064.05,417926.98,529535.64,476431.61
354320,SP,155638.69,166522.62,158773.70,175367.80,164490.32,191886.15,200575.65,271635.39,331739.72
354323,SP,82219.64,93611.74,82612.82,103235.66,81894.35,84393.87,103161.95,101297.78,98247.48
354325,SP,250294.97,277345.27,262107.27,238888.80,225561.59,209586.31,250958.32,302253.50,300050.27
354330,SP,40596251.97,38848379.26,39109263.88,43667559.99,39767589.65,39906501.09,41231775.34,44608477.79,47183216.20
354340,SP,208907557.90,221150308.23,300760987.94,333041270.38,348348529.41,356462157.59,393931038.79,385314225.24,409414659.64
354350,SP,170252.79,196909.76,203198.49,226717.09,222472.01,250146.01,255368.91,313171.38,299994.96
354360,SP,385070.16,484357.13,381332.15,428006.22,333936.41,382748.61,971011.75,1170128.05,1570403.77
354370,SP,909084.96,935914.99,912786.89,818902.42,808026.00,807080.21,880935.74,955689.79,938123.63
354380,SP,648063.52,526989.39,653281.35,627786.16,844777.85,824465.02,868831.67,827022.75,947042.89
354390,SP,75292519.44,77389049.72,78617464.72,75250117.76,75086686.69,72877997.33,84158311.16,82636228.86,83845438.38
354400,SP,4219343.59,4392402.89,5447342.95,5624327.54,5054048.94,5081677.90,5953312.15,7464132.80,6582914.38
354410,SP,4093408.46,3350959.94,3520374.90,3107074.67,3199974.19,3129322.40,3293423.95,4420326.74,5338426.30
354420,SP,412204.37,339111.30,490440.36,522408.16,563131.08,482540.05,559901.00,597165.95,673031.66
354425,SP,40626.07,1366864.77,640646.67,1183575.95,2242724.19,2244024.30,1996100.38,2000171.01,2927672.01
354430,SP,830117.88,932886.22,978332.18,1121432.61,1025057.33,988411.73,1152612.62,1247591.61,1425504.42
354440,SP,88751.28,89921.91,100374.50,114297.06,113683.26,93213.66,106102.79,146630.96,171288.65
354450,SP,749878.78,850277.33,1067333.83,876317.11,1115885.40,1307973.81,1195540.53,1488329.85,1608055.51
354460,SP,1029466.61,763288.49,840421.37,804124.99,833304.72,858604.84,724656.02,839619.93,996675.89
354470,SP,33812.90,32326.92,50211.64,53498.27,63139.24,53209.72,59537.81,61431.52,54761.28
354480,SP,1623869.74,1898520.87,2357739.38,2199940.24,2130822.91,2474914.84,2501540.23,2440466.35,2280850.37
354490,SP,1496747.24,1523637.03,1648223.16,1788480.93,2065229.89,2056164.28,2427510.70,2346254.54,2718258.69
354500,SP,752964.20,1137908.38,747110.01,770461.29,827171.32,767381.41,958109.49,981528.19,913206.25
354510,SP,123272.14,98004.14,115989.71,128888.66,129237.94,140097.11,192595.92,204402.77,284833.28
354515,SP,1285453.75,1346346.69,1479924.69,1508517.14,1629501.00,1620161.67,1889093.79,1808739.91,1856688.77
354520,SP,30745674.04,28596958.02,29070519.97,39591290.78,47938495.95,41982279.08,49946964.74,54836589.89,58008874.92
354530,SP,7515108.10,7892499.01,7869022.45,9347640.83,8470337.55,7607227.84,8839295.62,9074217.50,10105259.09
354540,SP,580093.36,540433.07,562854.03,534558.93,662978.16,619807.44,807292.76,1372362.95,1388962.08
354550,SP,95215.31,71797.35,90622.17,179062.55,66155.32,90299.79,263310.45,225364.91,254165.83
354560,SP,1441905.51,1475022.82,1486580.75,1664013.08,2172475.71,2165265.21,2387123.72,2206269.91,2366536.30
354570,SP,397467.63,462303.20,429825.19,433134.60,451384.70,444530.60,570377.87,555609.08,569861.60
354580,SP,35776591.35,38247594.44,38062810.29,40704911.05,52130064.33,51058513.77,57561876.19,54325686.48,60273925.90
354600,SP,3712597.49,3400157.25,3818931.82,3925446.01,3561947.81,3151679.58,3795827.79,3851964.54,4173086.71
354610,SP,65835.44,57229.13,122475.02,122494.92,120364.51,133097.94,186108.82,260508.76,639490.74
354620,SP,1191379.21,1243185.62,1284530.10,1359306.41,1405918.51,1515154.96,1623410.46,1648498.20,1654204.09
354625,SP,41210.41,39494.54,82332.38,83417.47,84786.27,73384.23,120845.17,107282.72,109791.75
354630,SP,4696828.08,4224387.15,4619741.91,4937447.15,4910319.89,4855961.33,4936277.94,5546309.62,5965976.50
354640,SP,8258446.29,10089708.60,8061593.25,8570505.81,8697980.46,8892653.95,9091600.32,10320531.41,11609006.92
354650,SP,295435.45,326550.59,314931.82,415274.60,488877.39,409955.96,328680.54,417292.52,524908.33
354660,SP,8404470.48,9654816.22,10074646.95,11085516.43,11356952.69,11008058.44,13424576.65,13292294.20,13813193.53
354670,SP,8132026.91,7270211.13,6736571.71,6902949.92,6803866.04,6830599.07,7582878.30,7901395.47,9026844.90
354680,SP,14115913.18,12891666.56,13660504.32,13194940.73,14177060.29,12016225.78,13423006.42,14066843.75,15094243.23
354690,SP,527239.86,516772.81,489645.31,497275.35,421035.60,419988.06,492617.21,489174.15,488818.28
354700,SP,600176.22,562052.32,568603.87,618390.52,679107.92,621511.06,688345.75,649735.22,618950.28
354710,SP,180939.73,170672.81,174147.97,163845.95,168597.89,176136.04,186117.93,343315.62,298950.13
354720,SP,48034.76,53366.24,54708.58,53873.29,52457.09,51990.95,67289.05,76899.34,85526.70
354730,SP,122729573.25,125039713.42,134250066.90,122654187.36,113488648.29,110271777.36,124753621.94,122955970.68,123920086.05
354740,SP,95946.01,105475.58,116416.18,113815.31,119807.43,124047.45,132895.09,141197.98,144371.01
354750,SP,5550711.05,5445532.57,5556533.31,5966597.78,5263376.53,5014341.47,5659264.93,5985475.66,6846771.44
354760,SP,5237161.63,5445261.54,5601737.74,5600777.39,5113973.30,5203377.27,5532983.67,6239100.81,6757443.81
354765,SP,51150.69,32967.36,51056.00,60235.01,56573.89,58695.47,49683.52,76984.79,65905.15
354770,SP,801391.63,2969029.85,3048056.75,3339258.22,3215876.91,3024834.76,3494181.91,3398410.31,3361970.43
354780,SP,270066786.82,282685259.07,279806698.01,309905124.60,310970155.27,319345524.24,318713281.81,329482274.86,305679083.71
354790,SP,532431.04,145377.18,510169.60,437693.16,631252.51,627311.63,718033.70,780944.74,703023.20
354800,SP,4736948.49,3948855.71,4248200.94,4020416.88,4539484.44,4758759.02,7185797.69,6460295.93,6380593.42
354805,SP,1057535.45,1133017.58,1201260.15,1129664.07,1051813.43,1082246.58,1320670.17,1276973.99,1415859.71
354810,SP,637592.02,589484.57,584963.44,637244.47,672337.12,605560.30,752752.28,659277.53,677912.47
354820,SP,1364542.92,1912506.20,1955462.73,1855115.67,1818197.36,1813198.79,1549026.42,1868293.40,1877750.90
354830,SP,68552.23,14628.18,79503.50,111028.17,74046.04,72752.84,79470.36,197271.22,100174.92
354840,SP,260994.67,277416.16,269520.91,313491.98,217279.64,176154.31,224774.40,236936.28,223306.83
354850,SP,386435839.18,416833484.10,445409510.27,453693172.63,447073578.60,431013370.51,462864508.34,520629283.99,596191243.13
354860,SP,1737551.82,2153280.59,1487877.27,1753614.12,1686487.26,1744189.87,2075867.56,2108505.22,2283672.74
354870,SP,444344645.18,452847043.99,452027796.20,445002884.15,429221158.11,416899047.03,452186083.21,425530627.68,448025617.40
354880,SP,136739687.08,162049727.16,172123359.26,163940407.51,172531982.19,165459395.16,176146436.63,186676442.83,184180913.13
354890,SP,89111287.04,98999499.03,105008764.40,114113844.56,101435615.44,104936293.80,113814803.47,112536272.13,124903435.74
354900,SP,66888.98,95219.97,148596.46,99066.35,151330.66,103655.80,187016.32,146215.76,131310.14
354910,SP,21546191.60,22144536.25,24065756.31,26189892.84,24809781.48,25759041.17,29704881.20,30965393.33,33084967.96
354920,SP,15397.13,16868.62,52849.70,49915.77,49810.14,65906.40,85306.52,102021.61,128357.93
354925,SP,111593.52,111581.08,110359.24,113467.99,119133.41,117452.48,131034.20,168235.56,159548.99
354930,SP,90035.36,85300.57,92442.33,101577.07,107545.72,130422.84,170426.11,145200.07,147446.43
